id_tweet_original,pregunta,id_respuesta,text,retweets,likes,personaje
1519470199141023744,Definan a Javier Milei con una sola palabra,1519487473163935745,@martintetaz Desquiciado,0,0,Javier Milei
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519493389691101184,@martintetaz Traicionero,0,0,Sergio Massa
1519470025769463809,Definan a Facundo Manes con una sola palabra,1519494749354348546,@martintetaz Insulso,0,0,Facundo Manes
1519470266539290624,Definan a Alberto Fernandez con una sola palabra,1519494744547610624,@martintetaz Inútil,0,0,Alberto Fernandez
1519470199141023744,Definan a Javier Milei con una sola palabra,1519494738302455809,@martintetaz LOCO!!!,0,0,Javier Milei
1519470266539290624,Definan a Alberto Fernandez con una sola palabra,1519494486405099521,@martintetaz Tibio!!!,0,2,Alberto Fernandez
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519493761503576064,@martintetaz RESPONSABLE!!!,0,0,Sergio Massa
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519493494938681345,@martintetaz ESTADISTA!!!,0,0,Cristina Kirchner
1519470199141023744,Definan a Javier Milei con una sola palabra,1519494736364593154,@martintetaz Miedo,0,0,Javier Milei
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519494733810208768,@martintetaz Veredas,0,0,Horacio Rodriguez Larreta
1519470025769463809,Definan a Facundo Manes con una sola palabra,1519494731624947712,@martintetaz Quien?,0,0,Facundo Manes
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519494477332758528,@martintetaz Humo,0,0,Horacio Rodriguez Larreta
1519470199141023744,Definan a Javier Milei con una sola palabra,1519494217915158533,@martintetaz Cristinista,0,0,Javier Milei
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519494723920179200,@martintetaz H2oh ligeramente gasificado. No sirve,0,0,Mauricio Macri
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519494531376427008,@martintetaz Chorra,0,0,Cristina Kirchner
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519494722661793792,@martintetaz CON TRA BAN DIS TA,0,1,Mauricio Macri
1519470199141023744,Definan a Javier Milei con una sola palabra,1519494719713079298,@martintetaz Desequilibrado,0,0,Javier Milei
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519494718920425472,@martintetaz Panqueque,0,0,Sergio Massa
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519493997688885248,@martintetaz Corrupta,0,0,Cristina Kirchner
1519470266539290624,Definan a Alberto Fernandez con una sola palabra,1519494710028496896,@martintetaz Incompetente,0,0,Alberto Fernandez
1519469962171195394,Definan a Patricia Bullrich con una sola palabra,1519494427424681984,@martintetaz Integra,0,0,Patricia Bullrich
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519494243517014016,@martintetaz Ventajita,0,0,Sergio Massa
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519494707063132161,@martintetaz Tibio,0,0,Horacio Rodriguez Larreta
1519470199141023744,Definan a Javier Milei con una sola palabra,1519492406298570752,@martintetaz Lunático,0,0,Javier Milei
1519470199141023744,Definan a Javier Milei con una sola palabra,1519492339089043457,@martintetaz Soberbio,0,0,Javier Milei
1519470199141023744,Definan a Javier Milei con una sola palabra,1519492071995830272,@martintetaz Fanfarrón,0,0,Javier Milei
1519470199141023744,Definan a Javier Milei con una sola palabra,1519491967129821184,@martintetaz Desquiciado,0,0,Javier Milei
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519494703774797824,@martintetaz Acomodaticio.,0,0,Sergio Massa
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519494215322898432,@martintetaz @BravaMecha Tibio.,0,0,Horacio Rodriguez Larreta
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519494702126575616,"@martintetaz y vos como te definirias killo? pregunto vite, ya que sos tan pistola",0,0,Cristina Kirchner
1519470025769463809,Definan a Facundo Manes con una sola palabra,1519494699093876737,@martintetaz Humo,0,0,Facundo Manes
1519469962171195394,Definan a Patricia Bullrich con una sola palabra,1519494690747289601,@martintetaz Impresentable..ordinaria,0,1,Patricia Bullrich
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519493531093504000,@martintetaz Verguenza,0,0,Mauricio Macri
1519470266539290624,Definan a Alberto Fernandez con una sola palabra,1519494689937707008,@martintetaz Remicerdo,0,0,Alberto Fernandez
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519494676193054720,@martintetaz Único ❤️,0,0,Mauricio Macri
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519494073081421825,"@martintetaz FALSO
PANQUEQUE
AMORAL
HIPÓCRITA
No sé por cual decidirme...",0,0,Sergio Massa
1519470266539290624,Definan a Alberto Fernandez con una sola palabra,1519494670744637440,"@martintetaz Títere
Inútil
Mitómano
Caradura
Nefasto
No me decido...",0,0,Alberto Fernandez
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519494656437874688,@martintetaz @ChikiRodri Democracia,0,0,Mauricio Macri
1519469962171195394,Definan a Patricia Bullrich con una sola palabra,1519494448891138048,@martintetaz Coraje,0,0,Patricia Bullrich
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519494397636739072,@martintetaz Perdedor,0,0,Horacio Rodriguez Larreta
1519470025769463809,Definan a Facundo Manes con una sola palabra,1519494073563766784,@martintetaz Ventajita,0,0,Facundo Manes
1519470266539290624,Definan a Alberto Fernandez con una sola palabra,1519494324731351040,@martintetaz Inútil,0,0,Alberto Fernandez
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519494513672159232,@martintetaz Delincuente,0,0,Sergio Massa
1519469962171195394,Definan a Patricia Bullrich con una sola palabra,1519494650674954245,@martintetaz CONFIABLE,0,0,Patricia Bullrich
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519494638670819328,@martintetaz Ladron,0,0,Mauricio Macri
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519494628013056002,@martintetaz Panqueque,0,0,Sergio Massa
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519494627224662016,@martintetaz Fracaso,0,0,Mauricio Macri
1519470025769463809,Definan a Facundo Manes con una sola palabra,1519494321413705730,@martintetaz Humo,0,0,Facundo Manes
1519470199141023744,Definan a Javier Milei con una sola palabra,1519494018824028160,@martintetaz Presidente,0,0,Javier Milei
1519469962171195394,Definan a Patricia Bullrich con una sola palabra,1519494384038817792,@martintetaz Eficiente,0,0,Patricia Bullrich
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519494626767298560,@martintetaz Ventajita,0,0,Sergio Massa
1519469962171195394,Definan a Patricia Bullrich con una sola palabra,1519486516308836352,@martintetaz Fuerza,0,0,Patricia Bullrich
1519470199141023744,Definan a Javier Milei con una sola palabra,1519491992434012160,@martintetaz Peligroso,0,0,Javier Milei
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519494626301779968,@martintetaz Presidente,0,0,Mauricio Macri
1519470199141023744,Definan a Javier Milei con una sola palabra,1519494441547055105,@martintetaz Esperanza.,0,1,Javier Milei
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519494617045118976,@martintetaz Tibio.,0,0,Mauricio Macri
1519470199141023744,Definan a Javier Milei con una sola palabra,1519488881015545856,@martintetaz Pollo de cfk como vos de mm.,0,0,Javier Milei
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519494488116408321,@martintetaz Politico,0,0,Horacio Rodriguez Larreta
1519469962171195394,Definan a Patricia Bullrich con una sola palabra,1519494595024883712,@martintetaz Presidente.,0,0,Patricia Bullrich
1519470199141023744,Definan a Javier Milei con una sola palabra,1519494594886578177,"@martintetaz Buen profe de facultad, planteo claro del problema sistemático argentino, como presidente me hace ruido aunque es claro que todo lo demás es un desastre, casta enquistada como dice él, en efinitiva comparte con vos el NOM y la agenda 2030",0,0,Javier Milei
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519494581846433792,@martintetaz UN MAMERTO,0,0,Mauricio Macri
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519494576452472832,@martintetaz Comunista,0,0,Horacio Rodriguez Larreta
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519494575986921475,@martintetaz Integro,0,0,Mauricio Macri
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519493495752314881,@martintetaz Presidente,0,0,Mauricio Macri
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519494555850051584,@martintetaz Ventajita,0,0,Sergio Massa
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519494539685154816,"@martintetaz VividorCipayoVendePatriaEvasorContrabandistaDomadorDeReposerasLadronDeGuanteBlancoConApoyoDelNarcotrafico.
Es una palabra muy larga(?).
#Tetitaz",6,32,Mauricio Macri
1519470025769463809,Definan a Facundo Manes con una sola palabra,1519493288289521665,@martintetaz Quién,0,0,Facundo Manes
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519490141093601281,@martintetaz PSICÓPATA,0,0,Cristina Kirchner
1519470266539290624,Definan a Alberto Fernandez con una sola palabra,1519494534744391682,@martintetaz COSO,0,0,Alberto Fernandez
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519492366121553922,@martintetaz SEÑOR,0,0,Mauricio Macri
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519494530092969984,@martintetaz comunista,0,0,Horacio Rodriguez Larreta
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519494098528485376,@martintetaz Inepto,0,0,Mauricio Macri
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519494528280969217,@martintetaz Corrupción,0,0,Cristina Kirchner
1519470199141023744,Definan a Javier Milei con una sola palabra,1519493901484277762,@martintetaz PRESIDENTE,0,1,Javier Milei
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519494526770946049,@martintetaz Delincuente,0,0,Horacio Rodriguez Larreta
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519494520986951680,@martintetaz Presidente,0,0,Mauricio Macri
1519469962171195394,Definan a Patricia Bullrich con una sola palabra,1519494427189727232,@martintetaz Ejemplo,0,0,Patricia Bullrich
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519494513898790914,@martintetaz Hipócrita,0,0,Sergio Massa
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519492548410195968,@martintetaz Esperanza,0,1,Mauricio Macri
1519470199141023744,Definan a Javier Milei con una sola palabra,1519494512413839360,@martintetaz DIOS,0,0,Javier Milei
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519494490574057472,@martintetaz Presidente,0,0,Mauricio Macri
1519469962171195394,Definan a Patricia Bullrich con una sola palabra,1519494203109040130,@martintetaz Esperanza,0,0,Patricia Bullrich
1519470266539290624,Definan a Alberto Fernandez con una sola palabra,1519493666091323393,@martintetaz Chupajapi,0,0,Alberto Fernandez
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519493591168536576,@martintetaz Camaleón,0,0,Sergio Massa
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519491926407274496,@martintetaz Ingeniero,0,0,Mauricio Macri
1519470199141023744,Definan a Javier Milei con una sola palabra,1519493879220752384,"@martintetaz No lo sé, veremos más adelante.",0,0,Javier Milei
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519494488577560577,@martintetaz Presidente,0,0,Mauricio Macri
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519493519345213440,@martintetaz Chorra,0,0,Cristina Kirchner
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519494472886853632,@martintetaz Cómplice,0,0,Sergio Massa
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519494449482588162,@martintetaz Impresentable,0,0,Mauricio Macri
1519470199141023744,Definan a Javier Milei con una sola palabra,1519494447183974400,@martintetaz Imprevisible,0,0,Javier Milei
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519494312706265093,"@martintetaz Delincuente, loca, siniestra",0,0,Cristina Kirchner
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519491201128288256,@martintetaz El mejor x lejos,0,0,Mauricio Macri
1519469962171195394,Definan a Patricia Bullrich con una sola palabra,1519494376262492160,@martintetaz Huevos,0,0,Patricia Bullrich
1519470025769463809,Definan a Facundo Manes con una sola palabra,1519494342343225345,@martintetaz Vendehumo,0,0,Facundo Manes
1519470199141023744,Definan a Javier Milei con una sola palabra,1519491311509811201,@martintetaz Delirante,0,0,Javier Milei
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519494439407808512,"@martintetaz Chanta, narco",0,0,Sergio Massa
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519491483786645504,@martintetaz Ladri,0,0,Horacio Rodriguez Larreta
1519470199141023744,Definan a Javier Milei con una sola palabra,1519494437042155521,@martintetaz Otro titere,0,0,Javier Milei
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519494427676483590,"@martintetaz Traidor
Garca
Ventajero",0,0,Sergio Massa
1519470266539290624,Definan a Alberto Fernandez con una sola palabra,1519494419988336642,@martintetaz PINOCHO,0,0,Alberto Fernandez
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519493714745257984,@martintetaz Un gran gerente,0,0,Horacio Rodriguez Larreta
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519493774459559936,@martintetaz Un estadista,0,0,Mauricio Macri
1519470025769463809,Definan a Facundo Manes con una sola palabra,1519494014088536066,@martintetaz Un médico,0,0,Facundo Manes
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519493926310211584,@martintetaz Corrupcion,0,0,Cristina Kirchner
1519469962171195394,Definan a Patricia Bullrich con una sola palabra,1519494413897986048,@martintetaz Gestión,0,0,Patricia Bullrich
1519470199141023744,Definan a Javier Milei con una sola palabra,1519493630259433474,@martintetaz Soñador,0,0,Javier Milei
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519494410790076417,@martintetaz Futuro.,0,0,Mauricio Macri
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519494409410076672,@martintetaz Contrabandista,0,0,Mauricio Macri
1519470266539290624,Definan a Alberto Fernandez con una sola palabra,1519493209797251072,@martintetaz FANTOCHE!!!,0,0,Alberto Fernandez
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519494403852627968,@martintetaz DEDICADO!!!,0,0,Horacio Rodriguez Larreta
1519470025769463809,Definan a Facundo Manes con una sola palabra,1519494057587724288,@martintetaz CEREBRAL!!!,0,0,Facundo Manes
1519470199141023744,Definan a Javier Milei con una sola palabra,1519493385232404480,@martintetaz DESQUICIADO!!!,0,0,Javier Milei
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519494123715063809,@martintetaz DEMONIO!!!,0,0,Cristina Kirchner
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519494399679340546,"@martintetaz MAFIA
CORRUPCIÓN
MUERTE",0,0,Cristina Kirchner
1519470025769463809,Definan a Facundo Manes con una sola palabra,1519486926738259969,@martintetaz HUMO,0,1,Facundo Manes
1519469962171195394,Definan a Patricia Bullrich con una sola palabra,1519493958426103808,@martintetaz Increíble,0,0,Patricia Bullrich
1519469962171195394,Definan a Patricia Bullrich con una sola palabra,1519494397611712513,@martintetaz Increíble! La elijo!,0,0,Patricia Bullrich
1519470199141023744,Definan a Javier Milei con una sola palabra,1519493815588990976,@martintetaz Psicópata,0,0,Javier Milei
1519470266539290624,Definan a Alberto Fernandez con una sola palabra,1519494320574717952,@martintetaz Chanta,0,0,Alberto Fernandez
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519494394901979136,@martintetaz Incoherente,0,0,Sergio Massa
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519494393396346880,@martintetaz Panqueque,0,0,Sergio Massa
1519470266539290624,Definan a Alberto Fernandez con una sola palabra,1519494374333116416,@martintetaz Psicópata,0,0,Alberto Fernandez
1519470266539290624,Definan a Alberto Fernandez con una sola palabra,1519494314807545856,@martintetaz Radical,0,0,Alberto Fernandez
1519470199141023744,Definan a Javier Milei con una sola palabra,1519493565147013120,@martintetaz Jesucristo,0,0,Javier Milei
1519470025769463809,Definan a Facundo Manes con una sola palabra,1519493936053579777,@martintetaz Callejeros,0,0,Facundo Manes
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519494372798058496,@martintetaz Comodín,0,0,Sergio Massa
1519470025769463809,Definan a Facundo Manes con una sola palabra,1519487179789115392,@martintetaz @luchoremerasok La nada,0,0,Facundo Manes
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519486062938185729,@martintetaz Narco,0,0,Sergio Massa
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519494357270814722,@martintetaz Merde,0,1,Sergio Massa
1519470266539290624,Definan a Alberto Fernandez con una sola palabra,1519487296302718978,@martintetaz @luchoremerasok Mucamo,0,2,Alberto Fernandez
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519494278355034113,@martintetaz Pelón Alcahuete,0,1,Horacio Rodriguez Larreta
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519494353630150656,@martintetaz PUNGUERA de Tolosa,0,0,Cristina Kirchner
1519470199141023744,Definan a Javier Milei con una sola palabra,1519494346294263808,@martintetaz Libertad,0,0,Javier Milei
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519494342481780736,@martintetaz Larrata?,0,0,Horacio Rodriguez Larreta
1519470199141023744,Definan a Javier Milei con una sola palabra,1519494340808253440,"@martintetaz Zurdo. 
Oh perdón, entendí que era a Tetaz a quien había que definir.
GENIO",0,4,Javier Milei
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519492997942980608,@martintetaz Presidente,0,0,Mauricio Macri
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519494232276230145,@martintetaz Siniestra,0,0,Cristina Kirchner
1519470199141023744,Definan a Javier Milei con una sola palabra,1519494339507892224,@martintetaz Desequilibrado,0,0,Javier Milei
1519469962171195394,Definan a Patricia Bullrich con una sola palabra,1519494090529796096,@martintetaz @JorRausch Asesina,0,0,Patricia Bullrich
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519494327356968960,@martintetaz @JorRausch Peronista,0,0,Horacio Rodriguez Larreta
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519492267634946049,"@martintetaz Panqueque, para que ser original",0,1,Sergio Massa
1519470025769463809,Definan a Facundo Manes con una sola palabra,1519494326962692096,@martintetaz Insustancial,0,0,Facundo Manes
1519470199141023744,Definan a Javier Milei con una sola palabra,1519494321354903552,@martintetaz Presidente,0,0,Javier Milei
1519470266539290624,Definan a Alberto Fernandez con una sola palabra,1519494311653613573,@martintetaz Avaricia,0,0,Alberto Fernandez
1519470199141023744,Definan a Javier Milei con una sola palabra,1519490790073913346,@martintetaz Psiquiátrico,0,0,Javier Milei
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519491200767594497,@martintetaz Fuerza,0,0,Mauricio Macri
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519492442235437057,@martintetaz Chorra,0,0,Cristina Kirchner
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519494283807518721,@martintetaz Panqueque,0,0,Sergio Massa
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519494169302945792,@martintetaz Verguanza,0,0,Cristina Kirchner
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519494197924876288,@martintetaz CHORRO,0,0,Mauricio Macri
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519494248835416064,@martintetaz BURRO,0,0,Mauricio Macri
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519494270461177856,@martintetaz TERMO,0,0,Mauricio Macri
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519494268347244544,@martintetaz Sinverguenzas !!!,0,0,Sergio Massa
1519469962171195394,Definan a Patricia Bullrich con una sola palabra,1519485104006983680,@martintetaz Acción !!!,0,1,Patricia Bullrich
1519470199141023744,Definan a Javier Milei con una sola palabra,1519494267638452224,"@martintetaz Ya cansan con este tipo.
Odia a toda la oposición, ergo es peronista
Coincido con la ideología liberal, pero no es el mesías",0,0,Javier Milei
1519470025769463809,Definan a Facundo Manes con una sola palabra,1519494264438198272,@martintetaz Chamuyero,0,0,Facundo Manes
1519470199141023744,Definan a Javier Milei con una sola palabra,1519494262160642048,@martintetaz Libertad,0,0,Javier Milei
1519470199141023744,Definan a Javier Milei con una sola palabra,1519494242871222272,@martintetaz Problemático,0,1,Javier Milei
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519493943565631489,@martintetaz Canalla,0,1,Sergio Massa
1519470025769463809,Definan a Facundo Manes con una sola palabra,1519493012652535808,@martintetaz Incompetente,0,0,Facundo Manes
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519488674873974784,@martintetaz Compromiso,0,1,Mauricio Macri
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519490566052106240,@martintetaz Tibio,0,0,Horacio Rodriguez Larreta
1519470266539290624,Definan a Alberto Fernandez con una sola palabra,1519494117432168449,@martintetaz Inmundicia,0,0,Alberto Fernandez
1519469962171195394,Definan a Patricia Bullrich con una sola palabra,1519489976802717696,@martintetaz Coraje,0,0,Patricia Bullrich
1519469962171195394,Definan a Patricia Bullrich con una sola palabra,1519487596216389632,@martintetaz Resiliencia,0,0,Patricia Bullrich
1519470025769463809,Definan a Facundo Manes con una sola palabra,1519492350912905216,@martintetaz Chamuyero,1,0,Facundo Manes
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519491810703429632,@martintetaz Presidente,0,1,Mauricio Macri
1519470199141023744,Definan a Javier Milei con una sola palabra,1519486254613958656,@martintetaz Mascarada,0,0,Javier Milei
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519487383456079872,@martintetaz Dictadora,0,0,Cristina Kirchner
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519494241638043648,@martintetaz Inescrupuloso,0,0,Sergio Massa
1519470266539290624,Definan a Alberto Fernandez con una sola palabra,1519488621648257024,@martintetaz Inepto,0,0,Alberto Fernandez
1519470199141023744,Definan a Javier Milei con una sola palabra,1519494236495695872,@martintetaz Únicaesperanza,0,0,Javier Milei
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519494230825127936,@martintetaz DESINPERIPESCUECIPELICRESPADO,0,0,Mauricio Macri
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519494229839564804,@martintetaz Genio.,1,3,Mauricio Macri
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519494229419954176,@martintetaz Ladrona,0,0,Cristina Kirchner
1519470266539290624,Definan a Alberto Fernandez con una sola palabra,1519494225326338048,@martintetaz Inútil,0,0,Alberto Fernandez
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519493939430051840,@martintetaz Termino,0,0,Cristina Kirchner
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519492222894419969,@martintetaz Tibio,0,0,Horacio Rodriguez Larreta
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519494212479291393,@martintetaz No confiable,0,0,Sergio Massa
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519493445949083649,@martintetaz Cualquiera,0,0,Sergio Massa
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519494211673804801,@martintetaz Ojalá,0,0,Horacio Rodriguez Larreta
1519470199141023744,Definan a Javier Milei con una sola palabra,1519493285818945536,@martintetaz Crudo,0,0,Javier Milei
1519469962171195394,Definan a Patricia Bullrich con una sola palabra,1519492509587566592,@martintetaz Confiable,0,0,Patricia Bullrich
1519470199141023744,Definan a Javier Milei con una sola palabra,1519494189284663296,@martintetaz Cazabobos,0,0,Javier Milei
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519482717930409984,@martintetaz Garca,0,0,Mauricio Macri
1519470025769463809,Definan a Facundo Manes con una sola palabra,1519482743775760384,@martintetaz Garca,0,0,Facundo Manes
1519470266539290624,Definan a Alberto Fernandez con una sola palabra,1519482604503900162,@martintetaz Garca,0,0,Alberto Fernandez
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519482673022091270,@martintetaz Garca,0,0,Cristina Kirchner
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519482566067339265,@martintetaz Garca,0,0,Sergio Massa
1519470199141023744,Definan a Javier Milei con una sola palabra,1519494187326091267,@martintetaz Garca,0,0,Javier Milei
1519470199141023744,Definan a Javier Milei con una sola palabra,1519494169294942208,@martintetaz Oportunidad,0,0,Javier Milei
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519494168434802689,@martintetaz Desencanto,0,0,Mauricio Macri
1519470199141023744,Definan a Javier Milei con una sola palabra,1519492977684451328,@martintetaz Extremo,0,0,Javier Milei
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519493474931789824,@martintetaz Panqueque,0,0,Sergio Massa
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519494165918220289,@martintetaz Subestimó la realidad,0,0,Mauricio Macri
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519494153259954176,@martintetaz Futuro,0,0,Mauricio Macri
1519470025769463809,Definan a Facundo Manes con una sola palabra,1519492294843551745,@martintetaz Chamuyo,0,1,Facundo Manes
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519492110382153728,@martintetaz Peronista,0,9,Horacio Rodriguez Larreta
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519491174536519682,@martintetaz Siniestra,0,4,Cristina Kirchner
1519469962171195394,Definan a Patricia Bullrich con una sola palabra,1519491442598625281,@martintetaz Dignidad,0,1,Patricia Bullrich
1519470331609636864,Definan a Sergio Massa con una sola palabra,1519492384983240705,@martintetaz Peligroso,0,0,Sergio Massa
1519470199141023744,Definan a Javier Milei con una sola palabra,1519491690037456900,@martintetaz Disruptivo,0,0,Javier Milei
1519470199141023744,Definan a Javier Milei con una sola palabra,1519494150370041856,@martintetaz Deja de darle protagonismo y ponete a laburar por el partido y nuestro frente!,0,0,Javier Milei
1519470025769463809,Definan a Facundo Manes con una sola palabra,1519494143273320448,@martintetaz Edulcorante,0,0,Facundo Manes
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519494141335330816,@martintetaz El marido de Juliana,0,0,Mauricio Macri
1519470199141023744,Definan a Javier Milei con una sola palabra,1519493841220358144,@martintetaz El único opositor a lo K,0,2,Javier Milei
1519470025769463809,Definan a Facundo Manes con una sola palabra,1519494135379488769,@martintetaz Chanta,0,1,Facundo Manes
1519469962171195394,Definan a Patricia Bullrich con una sola palabra,1519494134607745024,@martintetaz Coraje,0,0,Patricia Bullrich
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519493317355925505,@martintetaz Maldad,0,0,Cristina Kirchner
1519470025769463809,Definan a Facundo Manes con una sola palabra,1519493450642575361,@martintetaz Acomodaticio,0,0,Facundo Manes
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519494012742234112,@martintetaz Creible,0,0,Mauricio Macri
1519469897260146688,Definan a Horacio Rodriguez Larreta con una sola palabra,1519493497933295616,@martintetaz Eficiente,0,0,Horacio Rodriguez Larreta
1519470199141023744,Definan a Javier Milei con una sola palabra,1519494126823251972,@martintetaz Presidenciable,0,11,Javier Milei
1519469962171195394,Definan a Patricia Bullrich con una sola palabra,1519494019667005442,@martintetaz Valiente,0,0,Patricia Bullrich
1519469809959854081,Definan a Mauricio Macri con una sola palabra,1519494122985312256,@martintetaz Presidente,0,0,Mauricio Macri
1519470025769463809,Definan a Facundo Manes con una sola palabra,1519493934862389248,@martintetaz Hipócrita,0,0,Facundo Manes
1519470418603778052,Definan a Cristina Kirchner con una sola palabra,1519493643203088384,@martintetaz Demoníaca,0,0,Cristina Kirchner
